bill_no,goods_no,qty,process_type,create_time,deadline_time,band
5180816632000290 ,13416,3,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632000300 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632000350 ,14266,1,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632000350 ,16328,1,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632000360 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632000370 ,15683,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632000550 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632000610 ,14271,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632000620 ,19671,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632000630 ,14720,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632000680 ,17915,1,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632000680 ,18701,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632000680 ,19934,2,1,2018/8/16 0:00,2018/8/16 23:59,C
5180816632000690 ,14429,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632000830 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632000940 ,19671,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632001020 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632001030 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632001040 ,18316,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632001050 ,14427,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632001050 ,17914,1,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632001070 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632001260 ,15494,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632001450 ,19867,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632001460 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632001480 ,11102,2,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632001480 ,13385,2,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632001610 ,13031,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632001610 ,19671,1,1,2018/8/16 0:00,2018/8/16 23:59,C
5180816632001690 ,18642,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632001730 ,15829,2,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632001740 ,16252,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632001830 ,11999,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632001860 ,18496,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632001870 ,15264,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632001870 ,18701,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632001890 ,17140,1,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632001890 ,17778,1,1,2018/8/16 0:00,2018/8/16 23:59,C
5180816632001920 ,16646,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632001950 ,18316,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632002000 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632002090 ,13842,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632002120 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632002170 ,17132,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632002210 ,16418,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632002250 ,18090,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632002270 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632002340 ,16958,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632002370 ,16191,1,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632002370 ,17916,1,1,2018/8/16 0:00,2018/8/16 23:59,C
5180816632002440 ,13550,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632002450 ,18057,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632002460 ,18638,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632002490 ,18647,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632002510 ,17279,1,1,2018/8/16 0:00,2018/8/16 23:59,C
5180816632002510 ,13385,2,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632002520 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632002540 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632002580 ,18444,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632002660 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632002690 ,14274,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632002780 ,17247,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632002800 ,16645,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632002850 ,14274,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632002860 ,18316,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632002860 ,18701,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632002870 ,18409,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632002910 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632002930 ,14272,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632002960 ,16018,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632002970 ,18497,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632003010 ,14708,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632003010 ,21034,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632003050 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632003210 ,15060,2,1,2018/8/16 0:00,2018/8/16 23:59,C
5180816632003230 ,11221,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632003230 ,14274,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632003280 ,15829,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632003320 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632003340 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632003360 ,18566,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632003400 ,15912,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632003420 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632003450 ,18444,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632003570 ,18090,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632003630 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632003690 ,15291,2,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632003730 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632003780 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632003790 ,18660,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632003800 ,18566,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632003810 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632003900 ,17302,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632003970 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632004000 ,17574,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632004020 ,16771,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632004030 ,14274,2,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632004040 ,21034,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632004050 ,15829,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632004070 ,18701,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632004070 ,15875,1,1,2018/8/16 0:00,2018/8/16 23:59,C
5180816632004070 ,15874,1,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632004090 ,17768,1,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632004090 ,18704,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632004100 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632004140 ,16360,2,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632004210 ,18908,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632004230 ,14274,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632004230 ,16408,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632004310 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632004370 ,19671,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632004380 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632004400 ,11102,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632004410 ,11273,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632004410 ,18316,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632004480 ,15494,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632004490 ,15291,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632004500 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632004580 ,14274,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632004670 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632004740 ,18638,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632004760 ,17533,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632004770 ,18566,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632004770 ,19360,2,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632004820 ,18566,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632004930 ,9346,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632005000 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632005120 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632005130 ,21034,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632005150 ,11970,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632005160 ,18640,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632100000 ,19343,1,1,2018/8/16 0:00,2018/8/16 23:59,C
5180816632100000 ,14293,1,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632100000 ,16252,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632100010 ,11855,2,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632100010 ,17325,1,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632100010 ,19361,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632100020 ,14293,1,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632100020 ,14318,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632100020 ,17533,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632100030 ,14927,1,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632100030 ,21033,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632100040 ,18566,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632100040 ,19343,1,1,2018/8/16 0:00,2018/8/16 23:59,C
5180816632100050 ,14767,1,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632100050 ,19343,1,1,2018/8/16 0:00,2018/8/16 23:59,C
5180816632100060 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632100070 ,17768,1,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632100070 ,18701,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632100090 ,11271,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632100090 ,18050,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632100100 ,19343,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632100110 ,19343,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632100120 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632100130 ,13718,1,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632100130 ,14927,2,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632100130 ,18444,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632100130 ,19361,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632100160 ,11271,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632100170 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632100180 ,19343,1,1,2018/8/16 0:00,2018/8/16 23:59,C
5180816632100180 ,14920,1,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632100180 ,14318,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632100200 ,17964,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632100260 ,16408,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632100270 ,17788,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632100310 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632100340 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632100550 ,15829,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632100640 ,15283,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632100680 ,14787,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632100730 ,18494,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632100730 ,19360,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632100810 ,18090,5,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632100910 ,16458,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632101060 ,14787,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632101390 ,17575,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632101400 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632101480 ,14720,2,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632101520 ,14787,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632101610 ,11221,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632101620 ,17389,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632101700 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632101790 ,13110,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632101840 ,10687,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632101840 ,15923,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632101880 ,11271,2,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632101890 ,15878,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632101900 ,10687,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632101910 ,14429,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632101920 ,13178,2,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632101960 ,18409,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632102090 ,14623,2,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632102130 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632102180 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632102200 ,15061,2,1,2018/8/16 0:00,2018/8/16 23:59,C
5180816632102260 ,18090,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632102290 ,13925,1,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632102290 ,16406,1,1,2018/8/16 0:00,2018/8/16 23:59,C
5180816632102330 ,18353,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632102400 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632102440 ,14273,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632102440 ,18406,1,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632102440 ,18701,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632102480 ,16443,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632102490 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632102580 ,14273,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632102600 ,11855,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632102630 ,15912,2,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632102670 ,13911,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632102830 ,18409,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632102850 ,17132,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632103010 ,14271,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632103030 ,11855,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632103030 ,15912,6,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632103040 ,13178,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632103050 ,20110,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632103130 ,14273,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632103170 ,14427,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632103190 ,18638,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632103200 ,21033,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632103280 ,12943,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632103390 ,13178,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632103390 ,15286,3,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632103410 ,12266,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632103420 ,14318,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632103420 ,15366,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632103450 ,11855,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632103480 ,11271,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632103500 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632103510 ,14548,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632103520 ,16804,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632103600 ,14620,1,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632103600 ,18701,5,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632103670 ,18701,3,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632103750 ,17279,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632103760 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632103780 ,14273,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632103790 ,16350,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632103800 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632103840 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632103910 ,13925,4,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632103940 ,14706,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632103940 ,17965,1,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632104010 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632104120 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632104130 ,14274,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632104140 ,18090,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632104200 ,14274,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632104200 ,18494,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632104250 ,13843,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632104270 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632104290 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632104320 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632104340 ,18316,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632104350 ,16804,1,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632104350 ,14427,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632104380 ,15501,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632104470 ,15286,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632104590 ,16418,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632104610 ,18613,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632104700 ,16351,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632104740 ,16408,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632104790 ,15829,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632104860 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632104980 ,14318,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632104980 ,18701,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632105000 ,13416,1,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632105000 ,16773,1,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632105020 ,18613,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632105050 ,15912,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632105070 ,18315,1,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632105070 ,18123,1,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632105100 ,11870,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632105220 ,19402,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632105290 ,15286,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632105400 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632105410 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632105440 ,15286,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632105510 ,10687,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632105520 ,16471,1,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632105520 ,18701,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632105530 ,18638,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632105550 ,14274,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632105590 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632105640 ,11855,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632105750 ,14318,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632105750 ,11855,2,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632105800 ,18895,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632105820 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632105910 ,21033,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632106020 ,11273,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632106020 ,18701,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632106070 ,14623,2,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632106070 ,15264,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632106090 ,18444,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632106150 ,13031,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632106160 ,13843,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632106170 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632106240 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632106250 ,11273,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632106290 ,15348,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632106300 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632106310 ,14274,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632106310 ,14787,1,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632106350 ,18444,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632106400 ,18918,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632106450 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632106490 ,14427,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632106580 ,11855,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632106590 ,19450,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632106660 ,16024,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632106670 ,13416,1,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632106670 ,18642,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632106680 ,17915,1,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632106680 ,17916,1,1,2018/8/16 0:00,2018/8/16 23:59,C
5180816632106680 ,17980,1,1,2018/8/16 0:00,2018/8/16 23:59,C
5180816632106690 ,18316,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632106750 ,14318,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632106750 ,18701,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632106810 ,13925,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632106880 ,21034,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632200010 ,16804,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632200030 ,19343,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632200130 ,14787,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632200210 ,21034,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632200220 ,16408,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632200230 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632200240 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632200330 ,13178,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632200330 ,18701,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632200340 ,18638,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632200370 ,20110,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632200390 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632200410 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632200480 ,16415,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632200550 ,18704,2,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632200620 ,20112,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632200650 ,14428,2,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632200810 ,14927,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632200820 ,11102,2,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632200850 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632200870 ,21033,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632200980 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632201000 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632201050 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632201060 ,18578,2,1,2018/8/16 0:00,2018/8/16 23:59,C
5180816632201220 ,19665,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632201250 ,14318,1,1,2018/8/16 0:00,2018/8/16 23:59,A
